0,1,2,3,4,5,6,7
高輪台レディースクリニック,108-0074,港区高輪3-8-17 TK高輪ビル3F,03-3441-1377,http://takanawadai-lc.com/,有,平日 10:00-13:00 15:00-18:00土   10:00-15:00,有
ジェネラルクリニック,106-0032,港区六本木6-1-8 六本木グリーンビル8F,03-3401-0333,http://general-clinic.tokyo,有婦人科,平日 10:30-18:30 土 11:00-19:00(不定休)日 11:00-19:00,有
赤坂虎の門クリニック,107-0052,港区赤坂1-8-1 赤坂インターシティAIR地下1F,03-3583-8080,https://akatora-clinic.com,有,月・火・木・金 8:30-13:00 14:00-16:30,有
東京AMHクリニック銀座,105-0004,港区新橋1-9-5 新橋M-SQUARE Bright 2F,03-3573-4124,www.amh.clinic,有,月・火・水・木 9:00-12:00 15:00-19:00水・土・祝  9:00-12:00,有
医療法人社団セイント会セイントメディカルクリニック,107-0062,港区南青山2-4-12 南青山アサヒビル3F,03-5772-6881,http://www.saint.or.jp,有婦人科,月・火・木・金 10:30-14:00 16:00-20:00水 16:20:00 土 10:30-14:00 完全予約制,有
医療法人社団宗友会パークサイド広尾レディスクリニック,106-0047,港区南麻布5-1-11 Qiz広尾3F,03-5798-3470,http://www.ladies-clinic.or.jp/,有,月・火・水・金 9:30-18:00土  10:00-17:00,有
医療法人社団ケアリージェンシー 六本木ヒルズクリニック,106-6106,港区六本木6-10-1 六本木ヒルズ森タワー6階,03-3796-0066,http://www.66clinic.com/,有,月・火・水・木 10:00-12:30 14:30-17:30金  10:00-12:30,有
医療法人社団神徳会 芝公園かみやまクリニック,105-0014,港区芝2-9-10 ダイユウビル1F,03-6414-5641,s-kamiyamaclinic@jcom.home.ne.jp,有,月・火・金 10:00-13:00 16:00-18:30水 10:00-13:00 16:00-17:00木 16:00-18:00  土 10:00-13:00,有
麻布十番つのだレディースクリニック,106-0045,港区麻布十番2-20-7 稲川ビル4F,03-5730-1115,kanja.jp/020914.html,有,火・水・木・金 11:00-17:00土  11:00-15:00,有
医療法人社団 いわきたえこレディースクリニック,105-0004,港区新橋1-18-19 キムラヤオオツカビル3F,03-3593-6321,http://iwaki-lc.jp,有,月・水・木 11:00-13:30 16:00-19:30火・金・土 11:00-13:30,有
アヴェニューウィメンズクリニック,106-0032,港区六本木7-14-7 トリニティビル4F,0120-766-649,https://www.aw-clinic.com,有,平日 11:00-20:00 日 11:00-20:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人社団 寺内医院,165-0026,中野区新井5-31-1,03-3386-2267,www.terauchi-iin.com,有,月・水・金 8:45-11:30 13:45-16:30木・金  8:45-11:30,有
野原産婦人科クリニック,164-0002,中野区上高田3-39-12,03-3386-2525,,有産婦人科,平日  9:00-12:00 15:00-18:00木・土  9:00-12:00,有
川勝医院,165-0026,中野区新井1-37-3,03-3386-3351,,有,月・火・水・金・土 9:00-12:00,有
医療法人社団赤恵会 赤川クリニック,167-0043,杉並区上荻1-24-6,03-3391-6694,http://akagawaclinic.jp,有,月・水i・木・金 9:00-12:00 15:00-18:00火・土  9:00-12:00,有
医療法人社団杉四会 杉山産婦人科,156-0041,世田谷区大原1-53-1,03-5454-8181,,有,平日 9:00-12:00 14:00-16:00土   9:00-12:00,有
河西産婦人科皮膚科医院,168-0073,杉並区下高井戸5-4-21,03-3304-3508,http://kawanishi-sanfu.jp/,有,月・火・水・金・土 9:30-12:30火・水 14:30-18:30  月・金 14:30-17:00,有
医療法人社団北嶺会 林医院,166-0002,杉並区高円寺北2-35-13,03-3338-6826,,有,月・水・金・土 8:30-11:30 火・木 18:00-19:00,有
市川クリニック,166-0002,杉並区高円寺北2-4-8,03-3337-2723,,有産婦人科,月・水・金 17:30-21:00,有
医療法人社団碩和会 下平レディスクリニック,166-0003,杉並区高円寺南1-4-12,03-5377-0834,https://www.shimodaira-ladies.com/,有,平日 8:45-18:00 土 8:45-14:00時間外は緊急電話にて対応可能,有
医療法人社団 窪田クリニック,166-0002,杉並区高円寺北3-25-20 S・Kビル1階,03-6265-5791,www.sugi-kubota.com/,有婦人科,平日 10:00-12:40土   10:00-12:30,有
アトラスレディースクリニック,166-0002,杉並区高円寺北2-6-4 泉ビル3F,03-5327-6710,https://www.atlas-ladies.com,有,火・水・木・金 10:00-12:30 15:00-18:00土 10:00-13:30,有
こみちレディースクリニック,167-0051,杉並区荻窪5-27-5 中島第二ビル5F,03-5335-7575,https://komichi-lc.jp/,有婦人科,月・火・木・金 9:00-12:00 15:00-19:00水 9:00-12:00 土  9:00-13:00,有
あおきウィメンズクリニック,166-0004,杉並区阿佐谷南1-48-10 高橋ビル3F,03-5305-3535,http://www.aoki-womens.com/,有産婦人科,月・火・木・土 9:00-12:30 14:00-17:00金  9:00-12:30,有
一般財団法人労働衛生協会 高井戸東健診クリニック,168-0072,杉並区高井戸東2-3-14,03-3331-6823,http://www.rodoeisei.or.jp,有,受付時間 平日 9:00-11:3014:00-15:00,有2回分
きせきレディースクリニック,168-0065,杉並区浜田山3-34-3,03-5316-3949,http://www.kiseki-lc.jp,有,平日 9:00-12:00 15:00-18:00土   9:00-12:00,有
医療法人社団新宿レディースクリニック会 池袋レディースクリニック,170-0013,豊島区東池袋1-10-1 住友池袋駅前ビル3F,03-6911-1971,https://www.ikebukuro-fujinnka.jp/,有産婦人科,平日・土・日・祝 9:30-19:00,有
医療法人社団朱紡会 巣鴨レディースクリニック,170-0002,豊島区巣鴨2-5-12 真野ビル2F,03-3916-2262,https://sugamo-lc.jp/,有,月・木・土 10:00-13:00 15:00-18:00火 10:00-13:00  金 15:00-19:00,有
医療法人社団しらゆきジャスミンレディースクリニック池袋,170-0013,東京都豊島区東池袋1-2-2 東池ビル5階,170-0013,https://jlc.tokyo/,有,月・火・水・金・土曜 11:00-14:00  16:00-20:00,有
医療法人社団祐喜会 加塚医院,170-0003,豊島区駒込2-5-5,03-3910-3811,https://www.kazuka.jp/,有,月・火・木・金 9:30-17:30土・日・祝   9:30-12:30,有
医療法人社団絆 アーバンハイツクリニック,170-0002,豊島区巣鴨1-16-2 アーバンハイツ巣鴨B棟1階,03-3946-6721,https://www.urban-heights-clinic.jp/,有,月~土 9:00-12:30,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
用賀レディースクリニック,158-0098,世田谷区上用賀3-8-11,03-5491-5137,http://www.llyoga-lady.com,有,平日 9:30-19:00,有
ナガイクリニック,158-0083,世田谷区奥沢5-19-14,03-5731-9557,www.drnagais-clinic.com,有婦人科,平日・土・日・祝 10:00-18:00予約制,有
医療法人社団ひつじ会三軒茶屋メリーレディースクリニック,154-0004,世田谷区太子堂2-15-1 野村三軒茶屋ビル2F,03-5433-1162,http://merry-ladies-clinic.com/,有,平日 9:30-19:00土   9:00-12:30,有
医療法人社団藤慶会 藤沢クリニック,157-0067,世田谷区喜多見8-18-10 小泉ビル1F,03-5727-1212,https://fujisawa-clinic.com/,有産婦人科,平日 9:00-17:30土   9:00-12:00,有
成城マタニティクリニック,157-0066,世田谷区成城1-1-2,03-5727-5335,https://www.seijo-mc.com/,有,月・火・水・金 9:00-17:00土  9:00-12:30,有
菊池産婦人科,156-0051,世田谷区宮坂3-29-1,03-3420-0727,https://kikuchisanfujinka.com/sp/index.html,有,月・火・水・金 9:00-12:00 15:00-18:00土  9:00-12:00 13:00-14:00,有
こまざわレディースクリニック,154-0012,世田谷区駒沢1-19-8 アーバネスト駒沢2F,03-6805-2881,www.kpmazawa-ic.com,有,月・火・水・木 9:00-12:00 15:00-19:00,有
めぐみウィメンズクリニック,156-0051,世田谷区宮坂3-13-6 すずらん会館202,03-5426-1177,http://www.megumi-w-clinic.com,有,"平日9:00-11:30,15:00-17:30,土曜 9:00-11:30",有
池ノ上産婦人科,155-0031,世田谷区北沢1-41-6,03-3467-4608,https://www.sanfujin.com/,有,平日 9:00-16:00土   13:30-16:00,有
依田レディスクリニック,155-0031,世田谷区北沢2-26-3 小川ビル2階,03-3469-0828,http://www.yoda-clinic.com/,有,月・火・木・金 10:00-12:30 14:00-17:00土 10:00-12:30 14:00-16:30(午後のみ予約制),有
医療法人社団 青木産婦人科医院,156-0044,世田谷区赤堤5-30-15,03-3327-0702,http://aoki-sanfujinka.jp,有,月・火・水・金 9:00-11:45 15:00-17:45木・土 9:00-11:45,有
ユリクリニック,156-0054,世田谷区桜丘2-25-3,03-3706-8224,,有,平日 10:00-18:00 土 10:00-12:00,有
医療法人社団 冬城産婦人科医院,158-0081,世田谷区深沢6-20-8,03-3701-5681,https://www.fuyukilc.or.jp,有,月・火・水・金 9:00-12:00 14:00-18:00木・土 9:00-12:00,有
せきぐちクリニック,156-0055,世田谷区船橋1-16-1,03-3429-4181,www.sekiguchi-clinic.net,有,月・火・木・金 8:30-17:30,有
広尾レディース,150-0013,渋谷区恵比寿1-12-1 CRD Ebisu-1st 5F,03-5447-2900,http://www.hiroo-ladies.com,有,平日 10:00-13:00 14:30-19:00土   10:00-14:00,有
医療法人社団雄秀会 渋谷文化村通りレディスクリニック,150-0043,渋谷区道玄坂2-23-12 フォンティスビル5階,03-5428-6118,https://www.shibuya-bunkamuradori-ladies.jp/,有,月・水・木 10:00-13:00 15:0-19:00土・日   10:00-15:00,有
よよぎ女性診療所,151-0063,渋谷区富ケ谷1-8-3 安達ビジネス・パーク・ビル4F,03-6804-8839,https://yoyogi-josei-45.com,有,月・火・水・金 9:30-12:30 15:00-19:00土 9:30-14:00,有
医療法人社団霞山会 MYメディカルクリニック,150-0042,渋谷区宇田川町20-17 NMF渋谷公園通りビル5F,03-6452-5100,https://www.mymc.jp,有婦人科,平日 9:00-12:00 13:00-16:30 18:00-20:15土 9:00-12:00 13:00-16:30,有
医療法人社団新宿レディースクリニック会 渋谷レディースクリニック,150-0002,渋谷区渋谷1-7-7 住友不動産青山通ビル2F,03-3346-1971,https://www.shibuya-ladies.jp/,有産婦人科,平日・土・日・祝 9:30-19:00,有
医療法人社団しらゆきジャスミンレディースクリニック渋谷,150-0002,渋谷区渋谷1-14-9 藤和宮益坂ビル10F,03-5778-3803,https://jlc.tokyo,有,平日・土 11:00-14:00 16:00-20:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
千絵レディースクリニック代々木上原,151-0066,渋谷区西原3-13-16 パリス代々木上原2F,03-5466-2277,www.chielc.com,有産婦人科・産科・婦人科,月・水 8:00-13:00 火・木 11:00-18:00金    8:00-11:00 隔週土 8:00-11:00,有
斉藤医院,150-0013,渋谷区恵比寿3-45-13,03-3441-9628,,有,月・火・水・金 10:00-13:00 15:00-18:00木・土 15:00-18:00,有
医療法人社団 敬亮会 木村レディスクリニック,150-0021,渋谷区恵比寿西1-19-6,03-3463-8832,https://www.kimura-ladies.com,有,平日 8:50-10:30 13:50-17:30土  8:50-10:30,有
医療法人社団 新宿ウイメンズクリニック,151-0053,渋谷区代々木2-11-20 島津ビル3F,03-3370-5719,http://www.sinjuku-womens-clinic.com/,有,月・水・木 10:00-13:00 14:00:18:00火・金 10:00-13:00 14:00-19:00 土10:00-13:00,有
医療法人社団健豊会 西島クリニック,150-0002,渋谷区渋谷3-9-9東京建物渋谷ビル2階,03-3400-3637,https://nishijima-lc.com/,有,月・火・木・金 9:00-11:30 14:00-17:00土  9:00-11:30,有
こんどうクリニック,150-0002,渋谷区渋谷3-18-5 佐藤エステートビル新館5F,03-3400-4111,www.kondou.clinic.com,有婦人科,月・火・水・金 10:00-12:40 16:00-19:40木  16:00-19:40,有
篠原クリニック,151-0073,渋谷区笹塚3-58-18,03-3377-6633,http://scl.la.coocan.jp/,有,月・火・金 9:30-12:30 16:00-18:30水 9:30-12:30 16:00-17:30 土 9:30-12:30,有
東クリニック,151-0073,渋谷区笹塚1-30-3 ビラージュ笹塚3 4F,03-3481-0380,,有,月・火・木・金 9:30-11:00 14:30-18:00土  9:30-11:00,有
医療法人社団ひさわ会 久野マインズタワークリニック,151-0053,渋谷区代々木2-1-1 新宿マインズタワー2階,03-3370-5906,https://www.hisano-clinic.com/,有,平日・土  11:30-17:00,有
医療法人社団鳳凰会 フェニックスメディカルクリニック,151-0051,渋谷区千駄ケ谷3-41-6,03-3478-3535,http://www.phoenix.gr.jp,有,平日 9:00-18:00  土 9:00-13:00,有
代官山レディースクリニック,150-0033,渋谷区猿楽町23-7,03-5458-0393,,有,月・火・水・金・土 10:00-12:3014:30-17:30,有
ともこレディースクリニック表参道,150-0001,渋谷区神宮前4-11-6 表参道千代田ビルB2F,03-5771-3781,https://tomokoclinic.com,有,月・水・木 9:30-17:00 金 14:0-17:00土 9:30-13:00 (不定休),有
渋谷橋レディースクリニック,150-0011,渋谷区東3-15-12 第2アワヤビル2F,03-3409-0609,http://shibuyabashi-ladys.com/,有,火・水・木 10:00-13:00 14:30-17:0018:00-21:00金・土   10:00-13:00 14:30-17:00,有
酒井医院,164-0003,中野区東中野3-6-13,03-3371-6730,,有,平日 8:00-12:00 15:00-19:00土   8:00-12:00 15:00-18:00,有
白石医院,164-0014,中野区南台2-18-10,03-3384-5255,,有,月・火・木・金 9:00-12:00 15:00-18:00水・土     9:00-12:00,有
医療法人社団千房会 新中野女性クリニック,164-0012,中野区本町4-48-23,03-3384-3281,http://www.snwomen.net/,有産婦人科,月・火・木・金 10:00-12:30 15:00-19:00水・土      10:00-12:30,有
山田医院,164-0001,中野区中野2-14-17,03-3384-3555,http://www.nakano-med.or.jp,有,月・火・木・金・土 9:00-12:00火・金 15:00-17:30,有
牧野産婦人科クリニック,164-0012,中野区本町2-46-1 サンブライトツイン3F,03-5350-3521,http://makino-shc.jp/,有,月・火・水・金 9:30-13:30 16:00-19:00木・土 9:30-13:30,有
医療法人社団 けい子レディースクリニック表参道,150-0001,渋谷区神宮前5-45-8 ノースアオヤマ2F,03-5766-3367,www.keiko-clinic.net,有,火・水・木・金 10:00-13:15 15:00-18:30土 10:00-16:00 事前予約,有
医療法人社団MEDIAGEメディアージュクリニック青山,150-0001,渋谷区神宮前5-51-8 ラ・ポルト青山7F,03-5464-6110,https://www.mediage-ladies.jp/,有,平日 11:00-20:00土・日・祝 11:00-20:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人社団明芳会 板橋中央総合病院,174-0051,板橋区小豆沢2-12-7,03-3967-1181,https://www.ims-itabashi.jp/,有,平日 8:00-11:30,有
板橋区医師会病院,175-0082,板橋区高島平3-12-6,03-3975-8151,http://www.itabashi-med.jp/,有産婦人科,平日・土 8:30-11:00,無
医療法人社団成和会 産婦人科病院成増産院,175-0094,板橋区成増1-1-1,03-3975-1111,http://www.narimasu.or.jp,有,月・火・水・金・土 9:00-17:00木 9:00-12:00,有
順天堂大学医学部附属練馬病院,177-8521,練馬区高野台3-1-10,03-5923-3111,https://www.juntendo.ac.jp/hospital_nerima/,有,24時間,有
医療法人社団 久保田産婦人科病院,178-0063,練馬区東大泉3-29-10,03-3922-0262,https://www.kubota-hosp.jp/,有,平日 9:00-11:30 14:00-16:30土   9:00-11:30,有
医療法人社団苑田会 苑田第一病院,121-0813,足立区竹の塚4-1-12,03-3850-5721,http://www.sonodakai.or.jp/shisetu/so1.html,有,平日 9:00-12:00 土 9:00-12:00,有
医療法人社団向日葵会まつしま病院,132-0031,東京都江戸川区松島1-41-29,03-3653-5541,http://www.matsushima-wh.or.jp/,有,平日9-17時・土曜日9-13時,有
医療法人社団理弘会 岩倉病院,133-0056,江戸川区南小岩7-28-4,03-3659-3215,https://www.iwakura-byoin.com/,有,平日 9:00-18:45 土 9:00-16:45,有
医療法人社団 米山産婦人科病院,192-0065,八王子市新町2-12,042-642-5225,http://www.yoneyama-hp.jp,有,平日・土・日・祝 9:00-17:00,有
医療法人社団 大聖病院,197-0011,福生市福生871,042-551-1311,,有,月・火・水・木 9:00-16:00金・土 9:00-12:00,有
公立福生病院,197-8511,福生市加美平1-6-1,042-551-1111,www.fussahp.jp,有,24時間,有
稲城市立病院,206-0801,稲城市大丸1171,042-377-0931,http://www.hospital.inagi.tokyo.jp,有,平日 8:30-17:00,有
医療法人財団 立川中央病院,190-0023,立川市柴崎町2-17-14,042-522-7171,http://www.tactis.or.jp,有,平日 8:30-11:30 13:00-16:00,無
社会医療法人財団大和会武蔵村山病院,208-0022,武蔵村山市榎1-1-5,042-566-3111,http://www.yamatokai.or.jp/musasimurayama/,有,月~土 8:30-11:00 受付時間,有
医療法人社団新愛会 東府中病院,183-0005,府中市若松町2-7-20,042-364-0151,http://higashifuchu-hp.jp/,有,月~土 9:00-17:00,有
医療法人社団 飯野病院,182-0024,調布市布田4-3-2,042-483-8811,http://www.iino-hospital.or.jp,有,月・火・水・金・土 9:00-11:30 13:30-16:00,有
医療法人社団桐光会 調布病院,182-0034,調布市下石原3-45-1,042-484-2626,http://www.tokokai.or.jp/,有,平日 8:20-12:30 13:30-16:00土 8:20-12:30,有
医療法人社団時正会佐々総合病院,188-0011,西東京市田無町4-24-15,042-461-1535,http://www.sasa-hospital.com/,有,平日 9:00-16:30土   9:00-12:30,有
医療法人社団レニア会 篠宮正明記念アルテミスウイメンズホスピタル,203-0054,東久留米市中央町1-1-20,042-472-6111,http://www.artemis.tokyo/,有,月・火・水・金 9:00-12:00 14:00-17:00木・土  9:00-12:00,有
一般財団法人健康医学協会附属 霞が関ビル診療所,100-6003,千代田区霞が関3-2-5 霞が関ビル3F,03-3581-6031,http://www.kenkoigaku.or.jp,有婦人科,平日 9:00-12:00 14:00-16:30,有
